0.215697	1.472074	-1.364017	-2.117305	-1.686142	-4.088514	
0.854655	4.344947	0.835703	-2.345387	1.587467	2.617778	
0.974854	-3.427279	3.830366	1.256653	0.177147	-2.921564	
1.115121	-0.738006	3.299391	-1.056116	-2.556730	-1.739865	
1.458720	1.386542	4.848446	-1.617571	3.975602	-3.639254	
0.821576	-4.945915	2.832820	2.743862	-2.063219	-3.853322	
1.731070	2.210058	-4.508375	-0.508949	4.864671	2.079091	
0.421766	-0.261060	3.651812	-4.060805	-4.004407	-1.171041	
0.603526	1.571199	3.090953	-3.682979	-4.484917	-4.465777	
0.915431	2.808684	1.920764	-0.574398	-3.808887	0.896367	
1.157270	0.298992	0.950453	-1.380832	-1.957145	3.887233	
0.953169	-3.301797	1.097291	0.257471	1.189254	0.961962	
0.467312	3.298083	-4.299098	-4.011626	4.237278	-3.303505	
0.963467	-2.745091	3.267694	-2.091713	-1.428069	3.782777	
0.688502	3.149087	1.591461	-4.636726	-2.425311	2.782573	
1.251928	3.361037	-1.918435	-2.789906	-3.019794	1.124420	
0.219465	1.746053	2.822623	2.194618	-2.996476	-0.988123	
0.631316	-0.659914	-2.690040	-1.142518	0.328460	-3.452762	
1.110795	-4.854207	-1.197853	-1.178328	-1.945920	2.374077	
0.520890	1.496590	0.523164	4.195909	1.859863	3.097853	
1.395696	-1.880495	1.458890	-4.939952	0.329598	3.439096	
1.236894	1.426925	0.185149	-0.992910	-1.378457	2.188672	
1.603793	1.778123	-3.471242	-4.671073	-4.364394	1.857218	
0.375233	1.189584	2.003011	0.678311	-4.988745	-4.942909	
0.610478	-2.384297	1.553681	3.575552	-3.188388	-1.586455	
1.334681	3.790094	1.533049	-1.867704	3.850142	-3.137352	
0.314278	0.034610	3.289573	1.756541	4.041700	-3.088884	
0.789043	2.060667	3.689240	0.473971	2.389594	4.324846	
0.466238	4.265758	0.514429	4.334200	-0.055931	0.525684	
1.878258	2.996457	3.141387	0.944973	1.572009	4.952999	
1.871704	-1.754586	3.743094	0.891567	1.377710	2.593236	
1.550843	2.949101	-2.372154	1.043788	-0.294358	-3.330454	
1.590981	3.650855	3.730214	1.644144	-0.875174	1.119807	
1.193798	1.456015	0.385565	-3.516581	0.790215	-4.670366	
1.401821	0.181507	3.326091	0.150491	-3.873521	-0.101900	
1.020698	-4.515003	3.143514	-1.153416	1.376564	-0.478776	
0.287964	-0.869222	-2.529675	-0.932334	-4.825434	2.175968	
1.147442	3.129470	0.826823	-0.532575	-0.226386	4.951649	
0.117446	-4.257396	1.407663	0.972798	-2.773976	-2.802122	
1.260486	4.235127	2.379385	-0.371478	-0.614382	3.505865	
1.905324	4.489108	3.990861	2.670137	-1.664308	0.367425	
0.438272	-0.224488	4.498203	-0.338314	3.843178	4.672769	
0.367531	-0.419610	2.802240	2.664476	4.047815	-2.424146	
1.523225	4.635047	-1.681542	-0.976212	0.607845	0.544482	
1.244333	-3.089723	-0.220391	-1.398949	1.538799	4.165227	
0.421383	1.065422	3.654335	-3.902223	-1.264442	-3.009973	
1.293040	0.926919	1.765540	0.963405	-4.411395	0.608718	
1.127235	-2.573742	-4.810892	-1.561586	-4.909266	4.236923	
1.202853	2.706859	3.871970	4.332725	-3.269354	-0.520185	
0.975441	2.952313	1.390092	4.656816	-3.446636	-2.071109	
1.764408	-1.339720	3.994313	2.476377	-0.241944	-2.270129	
1.893281	-3.776742	3.656790	1.231945	2.186663	4.245395	
0.368132	-2.177162	-3.328346	-2.970230	1.261252	-3.237612	
0.253338	-2.724481	4.469247	-4.861337	-3.391756	-3.800107	
0.923696	1.485451	4.152206	-3.991430	1.142267	-4.294430	
0.787492	-0.035690	-0.634151	-2.068226	-2.559313	4.123905	
1.132329	-3.092908	-4.652836	-0.681565	3.139037	2.533827	
0.712766	4.979699	-4.643336	0.235484	-2.990531	1.617916	
1.399574	-1.723839	3.893434	1.467118	-1.585176	-4.498321	
1.533402	3.033302	1.987130	1.819217	4.041871	-1.870603	
1.504957	-2.020668	3.093707	-3.109364	0.911106	-4.465606	
0.202908	-3.427249	-2.558514	-3.638295	0.891186	-4.419477	
1.779106	4.455016	-4.439778	4.252197	-0.309500	-2.430309	
1.174022	-3.311628	0.845852	-0.236453	3.155490	4.260675	
1.053045	0.822501	2.293977	-2.747644	-2.358281	1.335849	
1.076351	-4.833494	4.315181	-1.524540	-2.942858	0.226287	
0.801971	-1.928317	1.799037	1.451340	-0.566611	-2.309777	
1.406373	-1.671079	-2.854760	2.592084	-2.418883	1.835740	
0.032355	3.451229	3.524112	1.007627	-1.785225	1.679602	
1.053660	3.480001	-2.497897	-2.437721	-4.267643	0.143822	
1.779625	1.114109	0.310327	3.213308	4.589569	2.367470	
0.687919	-1.400578	-4.560847	-4.761368	-4.949238	-0.127458	
0.585771	2.082624	3.201462	0.074096	-0.325291	-4.217421	
0.381967	-0.163516	4.233807	-4.566053	-4.155890	-2.551417	
1.422710	1.112412	-4.071416	4.615652	3.674691	-3.339059	
0.951895	2.572818	2.775050	-4.930199	0.786126	2.364619	
1.487454	4.225720	-4.035959	2.876424	4.464352	-3.985197	
0.549793	-2.606792	3.097427	-4.049572	2.467303	-2.227864	
0.346601	4.377139	2.608620	-4.033186	4.811086	3.452730	
0.683079	1.924635	-0.434858	-0.656019	1.540287	-1.760167	
1.200984	-3.700240	-4.187350	-1.220028	-3.630439	1.598776	
0.228918	3.806832	0.824496	-2.891368	1.683255	0.288848	
0.624687	4.432221	2.682056	-3.779138	-4.617352	0.149360	
0.798600	-2.884345	-0.473502	-3.398381	-1.917531	-0.662416	
0.010870	1.497865	-3.737781	-0.380509	-4.158154	2.802505	
1.571865	1.846768	4.102265	3.671973	-4.373261	-4.528174	
1.054150	-3.228670	4.278658	-3.904754	-1.120039	0.961913	
1.276819	2.003396	0.394134	-0.933850	3.224258	0.776783	
1.843102	-2.782742	2.892437	-1.257991	-1.181124	-4.025094	
1.615919	-1.126775	2.472771	4.341812	3.492716	3.314618	
1.428863	1.352039	0.161386	1.246582	0.024013	0.788125	
1.343682	-4.705238	2.559455	0.997065	-3.609992	-3.560584	
0.391796	2.774103	3.442813	2.353113	-3.159747	1.667071	
0.625979	-3.944237	3.884329	-3.977667	-0.202229	-2.296795	
0.399448	-2.122636	1.576430	4.470010	-2.780825	0.069147	
1.556925	4.363492	-3.578814	-2.053987	0.610074	1.445199	
1.746828	-2.671519	1.739961	1.293593	3.325546	3.129969	
1.546602	-4.715475	0.904071	1.175822	2.637638	2.744324	
0.568579	-4.232466	3.800087	-3.272779	-3.210134	-1.402141	
0.886085	-1.212895	1.475223	-3.993143	-1.742885	3.694398	
1.215201	-3.958258	3.057890	2.497189	-1.012245	-1.332037	
0.788477	-2.278107	0.996444	-4.317652	4.015486	-0.678009	
1.762463	1.748496	-0.393484	-0.283612	-2.075683	-2.755845	
0.492142	0.767210	-1.988311	-3.739201	2.494432	-0.198445	
0.971732	-3.075142	3.588660	-3.666120	-2.068285	-3.154226	
0.005656	4.007718	-2.112484	3.086168	1.504907	1.875271	
0.350826	-4.552705	4.597164	2.750576	-3.870357	3.612650	
0.414513	4.941960	0.361146	1.679083	-0.341652	3.285463	
1.784648	2.119060	-0.947326	-3.065073	3.379859	-3.452895	
1.347296	-1.761484	-1.528037	0.325142	-0.427603	1.403678	
1.434183	-0.399325	0.411396	-4.941568	-2.313158	-3.083697	
1.386741	-0.559027	-2.636402	1.530867	-2.808451	-1.506759	
1.028703	-0.735884	-1.564800	-4.495337	-4.056801	3.093548	
1.758025	4.866437	0.212608	-2.157201	-3.198637	-1.407533	
0.877981	3.537845	1.830983	2.861868	-1.137013	-3.596620	
0.853109	-3.966098	1.004055	4.676941	-3.907666	3.690897	
0.318649	3.026037	-1.868130	-1.043158	-0.443096	0.323419	
1.490017	4.700421	4.587535	-4.114717	-4.794916	-4.469267	
1.795766	3.995209	-4.602830	-0.808561	-3.161991	-2.801466	
1.556781	1.227913	-4.263621	-0.385111	-0.910220	-0.400635	
1.203654	3.355325	0.633267	-2.977677	3.032267	1.725602	
0.142644	4.625511	-0.248361	-1.154910	-1.417647	4.308543	
1.833702	-3.967564	4.008964	3.756043	-3.082281	4.214047	
1.857355	-4.103450	3.209257	4.683947	0.087989	-4.952735	
0.376496	-2.128105	1.275178	-2.381141	2.486784	-4.635041	
1.443645	-1.494947	3.720285	-2.148508	0.527376	1.752551	
1.915419	1.240596	1.378062	-0.671268	-4.914314	4.960415	
0.727455	4.254195	-4.007149	-2.353762	3.010239	-2.089430	
0.372057	2.297016	-1.192880	-4.930458	1.980963	3.895109	
0.023361	3.863443	-3.232997	1.391985	-3.517697	4.253787	
1.351389	3.700527	-2.241160	0.477228	-3.447981	3.286216	
0.445956	-3.870888	-0.473188	3.607842	0.457844	-0.387502	
1.713652	4.095119	-1.133307	4.561109	-3.258643	-3.123068	
0.494336	-1.398357	4.173948	1.278799	-1.328815	1.154910	
1.034781	-1.212008	0.018353	1.940911	-4.820023	1.500656	
1.238940	1.936921	0.201183	3.953537	-2.585851	1.753201	
1.447951	-0.356071	2.882314	-3.233436	-1.748229	-1.659842	
1.275812	-3.179971	-2.564723	-4.754245	-3.618863	-0.823366	
0.424537	-1.147184	2.778277	-3.703366	-4.868385	-3.550538	
1.490309	0.305522	0.237454	-2.530103	-2.753567	0.417430	
1.794111	3.441130	-2.645649	-0.828264	2.394667	-0.231500	
0.184987	-0.365580	4.412429	3.807251	1.400985	-2.335800	
0.429482	-2.219954	-0.515772	-0.417314	-1.974199	0.865366	
1.751864	0.148488	4.718181	1.537597	1.445122	4.849796	
1.597412	-1.103334	0.155318	-1.775488	1.366563	2.401751	
1.728389	0.337117	0.842881	-4.003707	4.508853	-1.762452	
1.152959	-4.566210	2.871969	0.177222	4.241041	-0.727047	
1.568284	-3.611550	2.052999	-2.674349	0.971135	-4.921199	
1.638203	-0.269545	0.227289	2.909198	-3.731948	-3.327589	
1.551799	4.255111	0.569077	-2.085687	-2.520377	-3.064359	
0.063213	-3.878434	2.272757	1.158944	-2.882141	1.781610	
1.879299	2.882652	2.215400	2.268462	-1.940125	1.456441	
0.308283	-4.098703	2.844890	3.594414	-1.773053	-1.183974	
1.734643	-3.582036	3.546481	-1.099496	4.327162	4.814532	
1.114583	2.086156	4.069644	-3.858008	-4.999531	-3.450733	
0.615526	-4.683468	-2.329168	-4.649611	1.475477	-0.211309	
1.426400	0.871970	-2.328656	-0.652601	-1.859568	0.731218	
0.160768	-0.318154	1.632516	3.648731	-1.723740	4.859463	
0.492951	-3.050525	-3.722573	-3.988763	0.849979	-4.395411	
0.165154	-3.577107	2.690745	4.895413	-2.435115	2.691213	
0.288936	0.642517	3.007746	-0.884488	0.992907	-0.516777	
1.780841	-1.875094	-4.644807	-3.424453	2.472306	-1.504375	
1.461353	3.276146	3.177471	-1.060719	1.924877	-3.546269	
0.759749	4.389634	-1.596794	0.076171	-4.599129	4.253185	
1.136152	-3.773360	-4.323922	-1.628495	-3.877947	-1.759036	
0.212544	-2.433267	3.883481	4.070464	1.682245	-0.123612	
0.710737	0.586448	3.001294	-1.091120	2.161995	0.473599	
1.480901	-0.531240	-1.250255	0.581976	3.408041	-4.325377	
1.407141	-2.793215	-4.935744	-4.561087	2.282957	-4.534873	
1.938420	-2.036283	-3.308233	-4.631824	1.335222	-2.186179	
0.721828	2.397940	0.380554	-2.507380	1.468405	-2.937201	
1.473802	-4.977908	2.649246	0.370302	-1.069027	-0.188759	
0.168780	-3.664522	4.280002	-0.406353	1.917453	2.688043	
1.053654	-1.046840	4.894828	0.332526	-0.607927	2.177785	
1.159531	-0.915829	-4.858498	2.489420	-0.547653	1.476723	
0.060648	3.061486	-1.125337	0.683794	-4.445894	-4.656932	
1.549319	2.923114	-4.634840	0.395839	-1.706583	-0.703867	
0.041416	-0.862682	0.631611	4.487082	3.730966	-2.450936	
1.435025	-1.000764	1.502224	2.069952	4.331762	-4.105703	
0.849547	0.129414	-0.021532	-0.610761	-2.381166	4.430814	
0.173192	-2.077926	2.492300	-0.259374	3.605868	3.046407	
1.016739	1.352461	0.969521	0.448854	-3.251700	4.262938	
1.948997	-3.044619	-1.599744	0.376598	-3.557537	-2.868778	
1.585132	3.617587	1.130458	-0.572114	0.687540	0.462219	
1.064437	4.935277	-4.408367	-4.699349	-0.675484	-1.789533	
1.946293	0.190478	1.132541	2.223766	4.931104	-0.261591	
1.054035	0.014797	-3.909130	-3.760305	-4.536348	-2.160830	
0.100527	-4.791361	-0.205449	-1.097111	0.585237	1.237013	
1.206822	-1.489101	-0.145399	-2.835431	2.938785	-4.457860	
1.525357	-1.739032	-4.522582	3.218421	-1.438380	-0.198066	
0.285778	-1.706915	4.992412	2.561429	-4.483148	4.923515	
0.459968	0.787024	-0.061687	-1.609292	2.026719	0.401965	
1.245976	2.529352	0.610604	-3.975571	-3.567759	-3.804159	
1.452289	2.466353	-0.293260	-2.883957	4.630921	-2.354475	
0.531637	2.257709	0.906494	-1.864399	0.476130	4.468114	
1.587507	1.905017	-2.238801	2.929946	-0.533554	-1.721950	
1.570692	1.766284	4.065075	-2.208225	-4.843008	1.091794	
1.638748	1.386871	-1.378853	-1.195655	2.411299	0.053388	
1.000037	-0.327258	-2.480260	4.706926	1.788784	-2.849339	
0.470490	4.446968	4.408370	3.258946	-2.417431	-0.115500	
1.545412	-4.479897	-3.210483	-4.511742	3.450050	1.255963	
0.753262	1.303511	-1.977752	-2.168616	4.095287	-1.820760	
1.784636	2.289027	4.566111	-2.455675	-3.906628	1.977410	
1.519543	1.093557	-3.349848	-4.882547	0.800484	3.438936	
0.453623	3.152936	2.885904	-3.323516	1.411881	-4.531527	
1.312197	-0.861059	-4.011424	3.350501	-0.372801	4.438626	
0.921293	3.393508	0.742137	2.628713	-3.775109	-0.162576	
0.161591	-4.851931	-2.873549	-4.625937	-2.307606	-1.780178	
1.470295	-4.709894	4.313380	4.001625	-4.592441	0.113863	
1.488112	-2.324326	-1.733201	0.326466	-0.647842	4.678681	
1.158988	-4.086858	-1.182379	1.783515	4.263644	3.444821	
1.244428	-1.129892	1.838328	-3.035723	-3.501179	3.063219	
1.360340	-2.693226	3.211288	3.928152	-2.319163	-4.096319	
0.429595	-4.967690	-3.806212	-3.538646	4.033936	-3.398653	
1.315043	1.474497	-0.722980	4.842017	-3.199037	3.629178	
1.904139	2.595901	4.542321	-1.661681	-0.620584	3.805965	
0.356628	-4.398443	-2.323927	3.621467	-2.434166	-0.825106	
1.336937	4.367535	1.481668	-0.104026	3.295687	4.162505	
1.159931	-4.556339	4.194815	1.993442	-3.094985	3.228751	
1.718958	3.480232	-0.296752	-2.128190	3.322248	1.504211	
0.300198	2.842945	-0.899887	-3.956691	-3.818736	3.479529	
1.969855	-2.035597	4.081086	-2.474653	-3.414130	-3.353080	
1.340048	3.270556	-3.985545	-1.818092	-1.833470	4.310142	
0.468883	3.966184	4.753803	-3.460772	0.959627	-3.341182	
1.953596	-0.445584	-4.860951	-0.528774	2.426226	3.461297	
0.195087	3.927214	1.304243	0.075550	4.970524	2.485507	
0.711016	4.819798	-4.550090	-2.363835	-2.654856	-2.964219	
0.856617	4.045385	-4.693663	0.297540	-2.772707	-1.527134	
0.921537	-0.428294	-2.560949	-0.638514	1.110934	3.398678	
1.204061	0.878912	-2.046906	1.159353	-4.649862	-4.620680	
0.924130	-3.674424	4.306534	-4.075107	1.401126	4.277058	
1.682080	4.956205	4.096856	3.860310	-2.407630	-3.558000	
0.179218	1.875455	-4.512615	-3.797573	-2.827004	-2.285321	
0.935059	1.780678	2.286385	2.114344	-3.857836	-1.602681	
1.102604	2.162468	4.276231	3.466115	-1.678180	4.626369	
1.769087	2.942470	-4.048055	3.151968	3.867363	2.353070	
1.485805	2.277763	2.309275	1.525881	1.138073	4.901645	
1.593576	2.034162	1.777101	3.455266	3.236589	3.950096	
0.233989	-2.088118	0.730774	3.456330	-4.973774	1.872938	
0.370730	0.539247	-0.964594	-3.870121	-0.994639	2.357227	
0.151250	-2.149204	0.299697	-3.291807	-3.997236	-0.832940	
1.812253	3.431790	-3.555177	1.370540	-0.042328	2.582896	
1.254437	-2.074447	-0.382942	-1.950714	-3.619180	-2.146353	
0.399876	-2.449235	0.765529	2.730156	-3.992905	0.791755	
0.920619	-2.139256	-3.668998	3.638500	-1.009377	0.336363	
1.199145	-0.253128	3.187159	-3.704576	1.455065	4.189924	
1.092497	0.516329	2.621714	1.907308	-3.113131	-2.420614	
0.898041	3.159053	0.504939	4.107261	-3.791661	1.885759	
0.392182	-1.792279	4.436523	2.726437	-4.062123	-4.556381	
0.703639	0.540971	-1.695638	-0.150805	-0.820529	2.294985	
0.037112	-4.824802	-2.958143	3.372718	-3.529378	3.496922	
1.512528	1.933106	-0.986750	0.184355	-1.159587	0.900119	
1.552748	3.330616	-0.940827	-1.731320	2.437878	0.267512	
0.030888	4.398786	3.475233	4.590963	2.125223	4.413109	
0.006916	-4.356584	-0.045920	-1.661057	0.492610	4.133551	
0.126786	0.678169	4.308749	-2.324215	-0.949113	-4.220629	
0.234541	-3.386472	2.712476	0.185957	1.797884	-3.447110	
0.217215	-0.438375	4.883506	0.145249	2.830305	2.321383	
0.082552	2.984744	1.720169	3.887993	2.575706	-1.154608	
1.660221	2.610286	-0.511192	-1.744818	-4.050770	4.981419	
0.477747	-3.416842	0.659587	-3.302518	-0.741057	4.710474	
0.495371	0.431648	-3.675998	-4.810671	-4.382394	3.121886	
0.348444	-3.296319	-2.316489	-3.374275	1.848930	-4.486184	
1.789422	2.261690	3.498560	0.667278	1.149684	1.074265	
1.902534	-0.549214	-1.315448	-0.998522	2.705968	-0.366218	
0.796579	-4.905299	1.216940	4.642484	-3.207817	-4.524118	
1.870592	-0.730964	0.907531	-4.323040	-0.541635	1.525136	
1.759769	1.200584	3.228818	-3.517643	2.826309	0.077748	
0.399235	1.773417	-2.660562	-4.505268	-2.559305	3.489122	
1.313800	-3.046635	-2.060092	-4.746451	0.954843	-4.354124	
0.977466	4.937739	-4.259423	-3.895729	4.580223	-2.467239	
0.316031	3.933181	1.801797	2.487683	4.610141	-3.739839	
0.802564	3.408988	2.460745	-2.758363	4.891344	0.287054	
1.463877	-3.112483	-2.939529	4.658823	-2.617752	-0.498834	
1.629589	3.951246	1.454530	-3.912148	4.204795	-2.590627	
0.346746	-0.907874	-2.652888	-2.525695	0.196397	-3.072664	
1.001413	1.776549	-4.139483	-3.191138	-0.735768	-4.529342	
0.613805	3.277051	3.879645	-4.470232	-4.481311	3.770989	
1.163364	2.838073	-4.341494	2.877293	2.496896	-1.959246	
0.475692	0.644841	-3.008000	3.832989	1.732694	-3.803205	
0.248473	3.466422	0.288921	-1.410525	-4.059273	-4.514683	
1.103362	0.947793	2.261866	1.377327	2.756654	-3.473901	
1.369597	-4.174323	4.803150	0.727630	-3.644555	-4.678161	
0.899724	2.172267	3.159913	0.157125	0.049560	0.656809	
1.639576	2.428019	-3.698349	-4.810121	1.261008	3.034344	
0.277335	2.503371	1.500766	1.675594	-3.907154	2.441493	
1.432182	1.609657	-1.610715	-0.577222	-2.013015	-3.854061	
1.189775	4.834970	-3.028383	0.752028	0.562600	-1.672938	
1.214773	-4.938780	-4.500671	-0.766220	0.218344	0.548890	
1.978118	-1.583776	-2.023092	-3.807760	-1.393898	4.237917	
1.845317	-0.007224	1.741288	0.727350	-3.331629	2.834135	
0.633768	3.829283	-0.556208	1.558127	-1.747939	2.430776	
1.540813	4.200938	2.265746	4.675683	-0.047035	-2.171654	
0.600549	-3.973168	-2.110434	-1.497925	0.260612	3.107910	
1.810193	0.151201	-3.475866	-2.972127	1.343440	0.130236	
0.253158	0.570024	-4.876987	3.007078	-3.702626	-3.208617	
1.168242	-0.533783	-4.379334	-4.714996	-3.975656	-1.127273	
1.543156	3.728411	-1.926335	-0.018474	3.404095	3.026630	
1.561974	-3.593160	4.053462	-4.300562	-0.091085	-0.685926	
1.761470	-1.040121	4.465275	-4.668518	0.987752	0.808715	
1.092344	2.253542	-3.621261	0.584731	0.260620	-2.323887	
1.475223	-3.898168	2.142330	2.996780	-3.613164	3.166674	
0.373901	4.102616	1.895086	-0.056829	-0.915858	0.299180	
0.593960	-3.105986	1.706020	-2.976736	-2.406549	-3.385065	
1.267468	-3.599201	0.574815	0.802613	-3.267719	-3.437433	
0.322266	2.193999	3.816108	-2.009932	-2.221270	-0.923272	
1.133236	-4.845156	0.178559	-2.191489	3.151624	1.565395	
0.195037	-4.978870	0.668011	2.870271	-0.035698	4.752152	
0.633890	2.934104	-3.353834	4.875471	4.957367	-0.760383	
0.298081	1.294705	0.640417	2.065220	-2.902681	2.372698	
1.725557	-1.291353	-0.433303	2.443895	1.698714	2.345427	
0.304125	-2.635105	2.500271	1.699183	0.173406	0.651894	
0.652916	1.148591	0.673025	3.932589	-0.981139	-4.362673	
1.736948	2.188312	3.571430	-4.669093	2.063782	3.528798	
0.914105	3.554188	-0.176497	-4.789060	0.619409	1.920822	
1.516728	-0.752804	-4.370532	-2.849666	-3.308908	2.328182	
1.899152	-1.788285	4.693078	1.996031	4.910898	-0.133516	
0.529585	-1.824524	-3.984926	3.320950	-2.891935	0.033936	
1.791655	-4.207195	-2.777753	2.529707	-3.876288	4.286029	
1.211701	0.694236	2.840218	-4.117993	0.905176	-1.540373	
1.560566	-1.511186	2.706823	3.432297	0.639148	4.397914	
1.152096	0.134909	-2.390371	0.453557	-2.869060	-2.479473	
0.064008	-0.221135	0.696003	-3.664885	-1.900184	2.804068	
1.273810	-2.941908	3.596874	3.591298	4.587799	4.720586	
1.575466	0.646303	0.414822	0.717546	1.528310	-3.680002	
1.835434	-0.668862	-0.191189	1.883995	-2.236565	-4.552041	
1.256382	3.523915	0.582868	3.891538	-1.022528	2.713808	
0.282413	-0.702487	-2.507327	2.108070	0.632628	0.592489	
0.982428	-2.998321	2.650581	-1.490989	-4.407023	2.238380	
0.645919	3.470305	-2.115317	3.644419	-0.812149	4.412993	
1.992883	-1.634977	-1.255869	-0.226773	-4.750982	1.507566	
1.044237	1.530927	0.031481	-4.195945	0.422466	4.008953	
1.703573	1.834531	-1.693534	-3.989464	-1.057399	3.939094	
1.320605	3.854738	-4.059227	-0.746394	-2.636250	-3.466249	
0.298397	0.593347	-4.995944	-0.623332	-0.762235	-0.808093	
0.757932	-0.797819	2.556930	2.533792	3.975409	2.805948	
0.808272	-0.803405	-0.663126	4.072838	0.000650	4.759340	
1.616358	-1.481487	1.593872	-3.611743	-0.470951	-4.463527	
0.065470	-3.867927	4.391211	-3.731876	0.385679	-3.245039	
0.560375	1.877664	2.348308	-2.194069	-3.745668	-3.413927	
1.399567	0.043992	0.788255	-0.445233	-2.422216	-0.236337	
0.472143	1.619142	3.960258	1.697589	0.691980	-1.039092	
1.291386	-1.226228	2.479421	-1.949199	0.162029	-2.991530	
0.717455	0.489380	-1.859457	-2.021514	1.757504	3.526222	
0.946689	4.559380	0.403886	-2.918245	-2.634690	1.658219	
0.733566	4.363148	-3.297789	4.456083	-1.082085	-0.720005	
0.843949	1.278630	-4.100863	-1.819996	-2.023781	1.591117	
1.428182	4.433149	-4.635111	-0.379666	-2.516050	0.526918	
1.325761	1.071224	-3.983702	4.769347	4.049710	2.773802	
1.659114	-1.216843	2.333182	-1.300544	0.864912	4.698492	
0.071535	4.532740	4.061641	-2.940114	3.988822	-2.020445	
1.267976	-1.791433	4.258186	2.239017	1.388571	-2.765595	
0.766027	-1.470516	-3.332446	-0.804977	3.149818	-0.848496	
1.944388	-0.221379	-4.777271	-4.261762	-0.452031	4.272439	
1.702408	-2.156462	-1.944405	0.845221	1.542994	3.920507	
1.108743	1.900668	3.453246	-0.394646	3.960554	2.442068	
1.516982	0.300434	-4.349365	1.843095	-2.460549	2.039207	
1.815500	1.369585	-4.431310	-4.254946	-4.435392	3.718508	
0.979312	-4.713452	-1.502871	0.119287	-3.975215	3.045098	
0.878345	4.536825	-4.111364	2.447321	0.382047	2.431629	
1.273566	-4.074240	-0.667702	-0.178926	0.531114	-1.707149	
